income,debt,age,loan_amount,payment_history,credit_score,credit_utilization,num_credit_lines,late_payments,employment_length,default
37563.11,11282.88,30,15504.48,4,841.1,0.1921,4,1,20,0
38463.57,13285.95,38,2292.4,3,726.4,0.2756,4,0,21,0
39377.89,9664.28,42,7162.19,5,601.8,0.5556,5,1,3,0
61064.41,27596.99,69,6115.98,6,841.8,0.1684,5,0,27,0
21099.04,18596.26,47,10417.84,2,618.5,0.2957,3,0,6,0
39650.16,14862.7,52,3386.07,7,727.0,0.2893,5,1,22,1
69214.44,23343.9,57,6003.69,10,679.5,0.3447,5,0,22,0
15255.48,13517.3,38,7620.4,1,665.5,0.2085,4,0,14,0
39728.47,123735.95,68,15398.79,1,761.1,0.6959,6,1,14,1
27100.59,14852.79,54,9890.31,10,719.6,0.3383,7,0,26,0
30171.25,15316.68,62,3983.46,7,741.1,0.1993,7,2,18,0
23100.19,4034.64,57,6048.19,10,634.7,0.1143,3,3,7,0
33363.73,9132.41,51,13789.06,8,686.1,0.4058,9,1,1,0
91183.37,29826.85,22,3942.36,8,638.4,0.3116,6,1,4,0
19298.54,5245.79,49,7729.61,2,684.1,0.2991,4,2,11,1
20235.52,2950.44,27,8058.86,6,690.5,0.4093,3,0,19,1
18940.03,13665.38,50,6428.72,4,847.5,0.2869,4,1,13,0
86138.28,34874.85,55,40841.38,9,679.2,0.2368,4,1,22,0
28820.15,13762.01,47,6325.61,1,530.0,0.1798,2,2,20,0
35852.93,10558.78,36,10613.26,1,811.6,0.4698,5,0,21,0
29691.28,3637.52,23,5116.47,6,735.9,0.3716,7,1,27,0
22647.13,18335.2,53,11121.65,10,689.5,0.1186,5,1,2,0
32287.15,21224.1,55,13663.35,10,665.0,0.3555,7,1,17,0
124134.61,3838.31,44,5694.3,6,624.2,0.2661,5,1,10,0
72841.09,29559.86,56,7841.45,5,850.0,0.2921,4,0,22,0
23707.13,22833.56,59,4735.45,3,704.1,0.2402,3,0,24,0
50200.84,29514.03,46,4077.98,10,561.0,0.092,5,0,19,1
23962.34,20099.85,23,15094.37,2,726.2,0.182,4,1,22,0
14940.28,21111.6,63,5811.53,2,796.5,0.273,4,1,27,1
60461.1,19235.34,43,1904.23,6,712.5,0.1959,3,1,16,0
64863.89,24536.83,53,23370.12,4,627.9,0.3354,1,2,24,0
61268.81,3740.11,65,5007.75,5,620.7,0.2392,9,5,3,1
28711.91,4671.61,38,6989.58,10,626.6,0.2843,7,1,7,1
33410.05,7980.8,51,21688.64,3,821.7,0.3432,8,0,27,0
52832.55,12199.2,21,7442.45,9,694.3,0.1519,4,0,6,0
44167.66,17530.47,64,7346.64,3,565.7,0.1402,2,0,0,0
29827.36,16768.83,23,3878.08,4,730.7,0.191,9,0,27,0
16162.74,29201.46,47,3038.44,1,711.3,0.1173,5,1,10,0
38443.22,29850.2,38,7333.21,7,664.1,0.394,6,1,17,0
62286.8,7254.16,22,10073.73,9,618.4,0.4957,5,1,23,0
19954.42,15787.97,43,9733.37,9,614.9,0.1136,2,0,13,0
49980.07,7379.92,66,6070.79,2,786.9,0.5544,6,0,0,0
42863.28,11710.34,29,8202.18,8,719.8,0.4264,5,3,21,1
52842.66,16734.94,35,2691.02,2,738.3,0.2781,8,1,19,0
56161.56,1228.93,30,10679.7,7,719.6,0.1498,9,0,8,0
25662.02,72248.79,27,8927.07,8,726.2,0.2406,7,1,19,1
16179.82,19860.46,32,26481.36,2,662.5,0.2937,9,5,24,1
27812.48,8804.41,49,8139.53,2,683.5,0.1203,9,1,29,0
56645.26,51490.82,59,4602.7,1,793.2,0.3511,8,1,15,0
27694.75,10475.54,54,7860.19,8,813.2,0.105,4,1,1,0
25667.43,14658.32,58,6656.31,7,602.2,0.3061,5,1,26,0
14608.0,9499.73,56,10517.8,2,683.3,0.5911,2,0,13,0
87231.76,42463.25,39,8234.89,6,767.1,0.2692,4,1,19,0
54877.4,12413.14,65,3804.85,8,850.0,0.1661,5,0,26,0
53367.01,14833.43,29,3036.78,3,842.6,0.4409,4,1,7,0
58915.69,31028.07,55,9487.64,7,636.3,0.5207,5,2,0,1
48453.23,20122.58,26,18580.51,3,802.0,0.3636,7,0,28,0
32139.32,12861.02,58,8498.19,3,704.7,0.2325,6,0,4,0
33460.4,29064.53,25,13200.08,4,783.6,0.5471,3,1,12,1
29325.65,78979.08,31,14878.69,4,763.1,0.1242,7,1,23,0
135587.22,16683.7,40,9509.77,5,598.9,0.4268,5,2,22,1
47952.01,14497.51,55,4970.65,3,744.0,0.3663,2,1,4,1
28799.11,15054.6,23,9110.52,4,780.5,0.181,7,1,7,0
45832.48,33433.06,33,16718.04,7,698.4,0.1715,3,0,20,0
21907.09,8782.9,37,11135.95,4,680.3,0.0804,5,0,12,0
77053.35,10994.8,56,12694.79,7,574.3,0.1466,7,0,15,0
26094.12,4554.13,68,6139.34,2,754.7,0.1364,2,1,22,0
46655.34,5833.03,51,7176.65,2,716.7,0.0817,8,1,25,0
61882.26,9297.86,45,7545.93,9,626.2,0.2859,6,1,20,0
44019.34,12846.72,37,7857.29,5,673.9,0.2134,4,0,5,0
38072.02,46090.32,61,16330.26,7,712.4,0.5217,8,1,28,0
36512.17,19442.08,26,1981.67,8,655.3,0.2997,3,0,16,0
35304.99,7055.38,27,8252.93,2,700.2,0.3821,6,0,23,0
27218.46,8025.78,30,7725.66,10,560.0,0.3162,7,0,18,1
29006.01,34972.74,34,3558.52,5,808.0,0.4611,4,0,9,0
76099.36,29396.39,43,12125.43,9,701.3,0.357,4,1,19,0
34397.24,13625.59,67,5246.41,5,612.1,0.1807,6,0,25,0
24516.51,9800.92,52,6540.58,5,503.2,0.3418,3,2,24,1
28053.01,29361.89,39,24569.7,7,782.3,0.1881,5,1,27,0
62955.62,6665.31,31,14853.4,2,744.6,0.0457,6,0,1,0
50909.42,17578.31,52,11437.95,7,716.9,0.1225,2,2,28,0
48058.03,65569.2,33,10182.91,10,769.1,0.2761,4,0,9,0
31928.02,15425.06,68,7340.72,7,768.9,0.5155,6,1,27,1
48372.23,7762.61,44,26893.14,1,715.6,0.256,4,0,15,0
26323.55,17805.42,47,13112.23,7,679.7,0.4705,2,1,20,0
31894.63,9614.18,65,5168.15,1,666.6,0.2866,4,1,23,0
58976.97,5034.75,35,3497.97,2,733.7,0.3001,6,3,23,0
56226.24,21823.12,44,11385.58,3,811.8,0.2232,6,0,9,0
22226.6,29216.36,47,7835.96,4,691.8,0.3777,5,1,19,1
23676.46,10746.82,34,3437.97,1,818.1,0.2917,3,1,16,0
38343.91,10259.25,23,10479.24,1,729.9,0.1146,8,1,9,1
86082.91,6815.16,34,6895.22,8,730.5,0.7043,6,1,1,0
13935.81,12028.63,26,11141.13,5,850.0,0.4882,4,2,24,1
41737.97,9012.27,54,10562.28,2,832.2,0.4018,6,1,12,0
18251.06,6583.21,21,5625.37,5,834.3,0.4247,4,0,6,0
26445.32,50237.56,36,11845.54,7,636.2,0.1942,10,0,10,1
30266.17,18518.86,64,6010.46,8,850.0,0.3042,4,1,12,0
29429.29,19943.86,48,6249.59,3,693.4,0.0781,5,0,29,0
27808.64,24794.56,53,5887.8,2,681.8,0.264,2,1,10,1
36446.6,22919.09,53,15971.88,10,527.3,0.4384,6,0,3,0
27788.35,10004.83,35,6847.62,7,726.1,0.1687,3,0,5,0
17479.28,16167.96,51,18461.93,10,613.3,0.3162,5,0,27,1
53633.8,11066.51,31,23625.71,4,732.7,0.0354,6,1,23,0
52914.68,18159.05,52,5201.84,2,607.1,0.2763,4,1,0,0
55358.59,16969.68,54,1404.45,4,843.8,0.3068,8,1,14,0
16808.38,10220.37,63,15164.4,4,744.1,0.3514,8,0,8,0
42169.78,5268.45,66,6599.95,8,850.0,0.311,6,2,15,0
50918.9,14799.76,22,4818.84,8,618.2,0.2798,5,0,18,0
21685.5,11579.73,35,5691.73,1,823.9,0.665,6,0,15,0
36482.45,3557.24,47,6317.71,6,555.8,0.4864,4,2,14,1
34264.55,19060.31,36,17646.91,4,716.6,0.3736,8,0,20,0
91224.19,26258.35,51,8919.07,7,649.5,0.5423,2,1,21,0
95058.52,78421.2,62,17503.55,4,664.2,0.209,7,0,5,0
15800.89,10159.47,33,10900.15,6,658.7,0.2717,5,2,20,0
126369.26,9162.75,64,6730.88,8,626.8,0.2189,5,0,15,0
22980.17,6145.07,64,6411.1,3,599.2,0.2345,4,0,12,0
59298.34,15460.59,65,11349.91,2,664.6,0.4026,4,1,7,0
58997.42,15392.3,24,13256.66,8,709.3,0.2278,4,1,16,0
22073.98,7571.09,35,14736.4,10,793.1,0.3123,5,1,29,0
46473.33,11820.01,27,6926.27,5,723.6,0.3617,5,0,13,0
34414.5,3344.04,26,9001.29,10,793.3,0.4948,5,0,1,0
47914.1,25551.82,23,11503.7,2,581.7,0.2164,3,1,7,1
40755.1,7789.44,42,6435.73,9,665.4,0.1767,5,0,27,0
66050.16,13039.53,25,4101.2,10,756.9,0.1417,1,1,24,0
37710.72,4921.23,35,4995.22,3,727.5,0.555,5,3,1,1
33391.71,8887.07,69,7012.0,2,631.1,0.2477,8,1,24,0
62820.21,10985.0,64,12056.08,7,774.7,0.221,5,1,3,0
48542.65,13254.55,66,17246.88,9,657.5,0.3672,7,0,9,0
52360.44,18691.29,22,3591.67,1,637.8,0.1432,5,1,27,0
26048.27,36583.5,53,5662.34,7,739.0,0.5719,4,1,19,1
21533.57,22312.4,52,6537.32,9,700.5,0.238,7,0,19,0
27340.9,26200.01,27,13053.74,1,658.2,0.4457,4,0,6,0
26624.56,36763.94,65,5902.51,6,655.5,0.2215,8,1,9,1
53803.81,19906.38,40,6261.41,1,614.4,0.4027,2,0,2,1
59159.47,13020.82,68,3473.11,2,668.3,0.2705,3,0,17,0
33605.16,27075.33,26,10829.66,5,788.0,0.2836,3,0,14,0
74269.79,28313.85,52,7355.18,4,719.6,0.3989,3,0,4,0
71986.56,21036.12,27,5472.95,1,776.7,0.2567,8,0,8,0
41015.26,4825.94,67,6934.69,9,741.3,0.2701,3,1,1,0
24078.01,7412.91,50,15933.79,3,651.0,0.3745,5,0,1,0
79832.69,11021.49,24,4434.05,9,568.1,0.1953,8,0,1,0
35224.3,23057.23,31,4890.28,2,625.9,0.4275,6,1,9,1
38680.18,13161.58,38,17177.43,6,646.3,0.3104,4,0,8,0
30644.16,29608.24,21,8479.99,8,640.1,0.1608,7,4,5,0
23274.3,33545.76,21,12110.79,5,778.5,0.2893,5,3,5,1
17425.33,30928.07,66,10311.87,5,777.6,0.1542,4,1,28,0
49833.07,31066.28,69,7933.1,8,850.0,0.2561,4,0,12,0
24545.88,6464.65,47,6574.94,1,638.9,0.2788,5,2,15,1
167672.11,18729.31,65,13345.5,9,827.8,0.0368,6,0,26,0
21098.63,8731.82,53,16275.27,7,827.3,0.31,7,0,29,0
19366.67,4211.83,22,15529.75,8,681.4,0.1862,4,0,11,0
46867.01,10924.58,56,3978.73,5,737.9,0.1824,6,1,23,0
78015.03,33769.59,21,17728.82,4,799.3,0.3351,5,0,11,0
37507.45,18444.46,61,6537.03,6,695.3,0.1286,5,1,8,0
48345.15,54855.98,38,5151.19,7,689.1,0.1773,8,1,3,0
14446.77,15124.35,27,7320.28,10,649.8,0.5318,4,2,10,1
25880.48,74121.57,33,13342.06,9,511.2,0.0948,3,0,29,1
21230.46,15127.43,54,11206.83,1,705.6,0.2562,5,1,5,0
14079.53,13571.62,62,6951.89,2,643.2,0.1805,8,1,4,1
38502.95,5455.76,48,13394.5,10,614.0,0.3182,3,0,7,1
11832.27,29068.02,28,8812.41,4,733.8,0.1612,5,0,10,1
18749.12,9400.45,65,5745.76,6,583.9,0.1998,1,1,11,0
27761.43,8493.59,59,5298.5,1,764.5,0.1723,3,0,28,0
23965.18,32756.65,41,10364.49,2,738.7,0.4772,8,0,27,0
44276.27,30054.15,48,7711.66,5,668.0,0.3174,8,1,13,0
42310.48,29508.57,68,3549.98,8,694.9,0.153,9,0,26,0
56777.73,10367.86,39,13471.03,8,604.8,0.0858,4,0,10,0
52901.76,12891.42,22,6074.38,9,760.0,0.1633,8,0,11,0
64241.61,12811.54,28,21062.97,2,715.0,0.5531,3,0,21,1
36280.69,23104.04,50,3491.92,3,720.9,0.1269,5,4,26,1
42265.8,39636.09,69,7270.46,6,740.2,0.2571,6,4,0,1
46899.24,17286.87,57,5324.18,6,648.6,0.2631,8,0,17,0
38980.95,53232.47,51,4513.13,1,578.5,0.2699,2,0,9,1
29774.36,25035.15,36,6050.68,5,776.6,0.0517,3,1,11,0
30754.1,11334.89,42,23443.31,9,755.1,0.0629,5,0,17,0
24130.23,23863.32,22,8830.99,2,657.2,0.2814,6,0,15,0
44837.87,44097.49,39,5039.06,9,732.7,0.2415,5,0,29,1
34647.9,54111.51,51,2704.91,5,800.6,0.2263,5,0,13,0
26066.68,30663.37,65,2884.72,6,791.1,0.1132,3,0,29,0
26078.79,13602.0,66,5873.01,7,654.8,0.3713,9,0,20,0
19827.01,11479.46,61,5540.21,8,580.9,0.0819,3,0,18,1
59244.05,19995.22,22,7083.83,7,594.6,0.0205,6,1,16,1
37771.45,43121.72,60,2072.87,2,675.1,0.249,3,1,10,1
23590.51,18099.48,31,7669.38,3,817.0,0.2477,3,0,17,0
54408.4,18364.46,51,15012.49,9,641.7,0.4424,6,3,16,1
27440.51,13849.14,67,21454.82,1,652.3,0.221,3,0,3,0
17975.22,10619.81,64,2600.17,8,650.6,0.3506,5,0,28,0
60512.86,11926.35,53,5009.87,6,657.5,0.2418,6,2,26,0
27762.78,14688.18,35,4853.52,2,699.1,0.4206,4,0,20,0
29600.62,44474.44,46,8843.45,2,597.6,0.1124,5,1,20,1
37070.99,11295.96,55,3897.68,10,786.7,0.4747,5,1,4,0
64298.69,13860.92,46,22233.56,1,688.4,0.1653,4,0,17,0
36681.16,7289.83,40,8317.47,1,850.0,0.0645,3,0,29,0
19939.17,22062.66,40,7525.95,1,606.1,0.2483,6,0,3,0
47664.33,34775.74,50,21070.48,7,827.2,0.3659,6,1,27,0
28495.6,41653.83,22,8025.44,10,811.3,0.1416,2,1,10,0
93336.08,15403.58,69,10302.91,2,667.1,0.2537,3,0,6,0
36295.18,19971.23,26,5164.28,8,668.4,0.0628,9,1,27,0
11878.46,11998.23,69,3560.65,8,626.3,0.2895,6,0,19,0
43420.31,19333.86,22,5618.29,3,627.2,0.0584,7,0,24,0
96018.76,16643.51,46,30097.14,1,700.0,0.0252,4,1,26,0
79854.39,13915.87,41,11846.79,5,701.7,0.0682,6,1,0,0
90714.92,14712.13,49,9554.05,1,571.8,0.0552,3,0,6,0
21809.91,18330.94,42,4510.56,2,850.0,0.3269,8,0,7,1
57301.16,10873.6,64,13999.13,5,679.2,0.2998,4,0,27,0
25311.21,11273.97,21,3588.12,9,705.2,0.0562,7,0,15,0
40625.23,44141.4,69,3164.55,10,649.9,0.4352,4,0,5,0
19216.49,89088.25,54,5794.52,7,678.6,0.1239,3,0,20,1
26311.78,5749.93,59,26178.52,3,671.4,0.0761,8,1,10,1
25896.85,5532.36,27,25304.48,4,699.8,0.632,4,2,17,0
56912.92,6836.24,24,6181.14,7,698.8,0.0891,4,0,28,0
54195.85,12427.89,40,5407.17,2,764.4,0.2331,5,0,8,0
41706.4,25010.38,36,3028.38,6,718.2,0.2201,9,1,28,0
18486.38,20208.87,59,8491.48,8,756.3,0.368,5,2,22,0
31075.66,15069.4,64,8930.32,9,699.2,0.2244,9,0,0,0
25007.77,19346.27,41,13013.39,1,718.5,0.174,5,1,11,0
56097.01,8229.99,58,13994.57,3,680.7,0.6556,5,3,25,0
65453.32,11261.15,23,7197.92,3,780.2,0.0942,2,0,25,0
61586.18,13173.12,57,11311.97,6,725.8,0.2338,7,1,20,0
24894.2,4407.44,25,5322.07,2,687.4,0.4443,3,1,20,0
9230.18,5925.87,53,11183.84,10,685.0,0.3376,5,0,26,0
15010.71,6093.05,39,5976.92,10,691.3,0.0777,2,0,4,1
73925.53,22808.21,41,10675.16,4,702.4,0.3048,4,1,13,0
29713.97,15863.06,34,10169.02,5,695.5,0.4111,4,1,10,1
24950.21,20491.04,40,8444.6,5,655.3,0.1875,2,2,29,0
82564.09,3685.79,63,13052.35,1,761.2,0.0831,5,0,23,0
68362.52,4729.16,60,3158.21,9,766.2,0.3974,3,2,22,0
36762.16,21252.95,37,4277.18,8,842.7,0.1049,3,0,2,0
31360.31,1910.14,35,6890.95,4,651.7,0.4256,4,1,22,1
33994.34,31484.18,45,3408.55,6,753.3,0.504,4,0,25,0
40683.64,3728.19,54,6347.91,4,547.3,0.1257,8,0,12,0
80823.55,24109.02,29,6471.88,3,766.3,0.0425,7,1,25,0
44856.95,7172.37,56,17779.66,4,583.5,0.4902,3,1,11,0
52209.23,27840.1,67,8826.56,2,621.3,0.0308,3,1,19,0
65162.21,126211.28,62,15027.81,9,726.6,0.2004,6,0,6,0
20234.86,2721.06,47,9710.91,7,650.3,0.0199,2,4,15,1
52967.35,21736.84,36,5875.81,10,639.3,0.1174,7,1,1,1
31342.04,3767.95,36,8779.99,1,661.2,0.0689,8,1,3,0
10321.17,18011.01,57,12552.26,7,758.4,0.5697,6,1,27,1
12530.43,11559.46,43,16581.47,6,625.4,0.1769,9,1,21,0
21827.83,14630.27,26,7484.68,7,695.7,0.2115,4,0,17,0
47363.71,7057.31,54,3015.42,10,669.7,0.2518,2,2,12,0
38441.77,23072.09,27,2890.89,4,765.6,0.5952,3,0,16,0
39822.34,4847.17,69,6661.85,2,767.8,0.016,6,1,21,0
96323.9,31861.26,41,1992.73,1,553.2,0.2929,9,0,10,0
19253.64,10031.89,37,23791.0,5,783.6,0.3159,3,1,9,0
35820.78,5004.62,23,11593.04,2,651.1,0.4195,4,1,22,0
42286.27,40800.75,29,5533.63,2,718.9,0.2952,2,2,16,1
25131.15,12744.56,67,4163.92,2,624.9,0.0713,5,0,12,0
36833.51,50784.43,47,15016.0,3,729.7,0.3631,7,0,13,0
16318.02,31412.13,65,4153.96,2,850.0,0.1591,3,0,24,0
73493.56,7641.11,67,4398.7,5,710.2,0.0238,6,2,15,0
25827.44,12588.1,23,5117.56,7,663.2,0.2199,6,0,2,0
100277.85,14540.99,39,8677.19,3,681.4,0.4712,1,0,24,0
35730.6,38886.88,62,11760.23,2,582.5,0.1216,5,1,7,1
60719.9,18147.03,45,16574.21,6,815.9,0.5349,4,2,2,1
35360.43,15114.42,45,15168.6,1,725.0,0.5753,4,0,8,0
35761.53,11615.37,48,8106.85,8,616.1,0.4917,2,2,3,1
27118.88,12895.2,55,14947.71,4,618.7,0.4213,2,0,0,1
38544.24,33296.73,66,5417.56,5,701.2,0.5914,3,1,20,0
42574.01,13394.42,64,2717.53,3,774.6,0.5192,5,0,19,0
24535.36,10132.49,51,5417.13,3,607.9,0.2547,7,0,9,0
34114.5,8998.79,49,4995.25,2,789.1,0.64,3,0,21,0
26767.68,9066.71,38,5545.86,6,692.7,0.5186,1,3,1,1
114672.1,5006.7,26,4556.8,2,625.6,0.7081,11,0,12,0
34722.2,7900.94,55,6144.63,7,662.6,0.2614,4,0,17,0
78638.45,38135.24,21,11754.72,3,839.9,0.4014,4,0,23,0
32931.63,11560.86,55,22678.08,6,588.9,0.2488,7,1,8,0
41342.4,21874.75,45,2877.83,6,641.4,0.17,11,0,28,0
18756.92,2356.35,59,3741.94,7,776.2,0.3255,7,0,11,1
29040.99,19886.93,67,5039.85,8,717.3,0.2369,6,0,22,0
40346.8,11932.88,48,12828.76,6,636.7,0.0398,8,3,5,0
80258.02,9537.55,49,7165.49,9,777.2,0.2929,4,0,20,0
40578.41,15163.89,44,5247.64,3,781.0,0.1294,2,2,16,1
72537.59,9441.99,39,12457.02,8,726.5,0.2829,6,0,13,0
50029.32,3020.83,25,14383.46,4,651.0,0.3136,2,1,7,0
81936.57,25478.08,22,8012.39,7,663.3,0.3068,4,0,16,1
35259.1,15837.13,56,4965.5,5,722.8,0.1427,2,2,12,0
119983.72,10724.01,65,9529.69,10,595.0,0.2176,6,1,8,0
28489.81,6793.15,23,7044.76,3,806.2,0.5409,6,0,15,0
24754.66,4774.76,37,7012.1,6,836.0,0.2421,3,2,7,1
19830.44,15626.52,50,5958.42,2,681.1,0.3711,2,1,19,0
116484.36,41332.68,55,14114.95,7,728.5,0.1104,5,2,0,0
54705.73,15401.44,57,9413.76,1,794.9,0.2369,6,1,7,0
30728.31,5074.92,55,15084.46,5,850.0,0.0184,4,2,14,0
